setting,execution_mode,roundtrip_cost_bp,initial_cash,annual_return,cagr,sharpe,max_drawdown,total_return,final_value,orders,partial_or_failed_rate,failed_rate,capacity_limited_rate,lot_residual_rate,no_minute_data_rate,no_turnover_rate,limit_block_rate,avg_slippage_bp,p95_slippage_bp,avg_participation,p95_participation,avg_abs_exposure_gap,p95_abs_exposure_gap
F2_CAP_MA60,vwap_0935_1030,20.0,3000000.0,0.1093243520470135,0.09542872747923226,0.5740351941794434,-0.42541949694581804,2.0987656906916015,9296297.072074804,18136,0.7201698279664756,0.10062858403176003,0.23566387295985886,0.39446404940449936,0.027183502426113806,0.01119320688134098,0.0003308337009263344,12.609435350377046,20.0,0.03230782795278907,0.0999765471024853,0.08375550478854998,0.34054136394569673
F2_CAP_MA60,vwap_0935_1030,5.0,5000000.0,0.125578652510624,0.11380330689184626,0.666343147123381,-0.366788567125105,2.8092026922827498,19046013.46141375,18783,0.726295054038226,0.09114624926795506,0.2968109460682532,0.35175424586061865,0.02624713836980248,0.011340041526912634,0.00031943778949049674,10.047214574424462,20.0,0.0391912935191757,0.09998822064185564,0.10644040118478372,0.4000101206677928
F2_CAP_MA60,vwap_0935_1030,7.0,5000000.0,0.12297654516939305,0.1108909912384437,0.6522277085477572,-0.3774934565645435,2.6874372233956865,18437186.116978433,18757,0.7278349416217945,0.08972650210588047,0.2954630271365357,0.3560803966519166,0.02628352081889428,0.011355760516073999,0.00031988057791757743,10.420288157432353,20.0,0.03894702907814404,0.09998799843945262,0.10583758291924758,0.399146838319463
F2_CAP_MA60,vwap_0935_1030,10.0,5000000.0,0.11870922555839915,0.10613285236329273,0.6291301292249495,-0.3993991600858495,2.496172519429051,17480862.597145256,18740,0.7297225186766275,0.09183564567769477,0.29263607257203844,0.3573639274279616,0.02630736392742796,0.011366061899679829,0.00032017075773745996,11.018156178388859,20.0,0.03871161295842368,0.09998756259524881,0.10492005127855741,0.39749862359001376
F2_CAP_MA60,vwap_0935_1030,15.0,5000000.0,0.11038438119981907,0.0969181307314273,0.5843128402985069,-0.4390587073059128,2.151454143259786,15757270.71629893,18691,0.7291209673104703,0.09287892568615912,0.28810657535712375,0.36038735220159435,0.026376330854421915,0.010860842116526671,0.00032101011181852226,12.06664700678266,20.0,0.03816305744072378,0.09998670515866154,0.10340060848251963,0.3947628760142054
F2_CAP_MA60,vwap_0935_1030,20.0,5000000.0,0.09992998973234066,0.08547364102473454,0.5284426976818198,-0.4839862169112329,1.7668782919312611,13834391.459656306,18613,0.7293289636275722,0.09283833879546553,0.2835652500940203,0.3645838929780261,0.026486864019771128,0.010906355772846935,0.0003223553430398109,13.236482084690554,20.0,0.03754904101283099,0.09998588633955095,0.10155768047691094,0.3913868448409658
F2_CAP_MA60,vwap_0935_1030,5.0,10000000.0,0.10027410457013206,0.08642880217465865,0.5383830064557045,-0.4807722486063064,1.797242077082375,27972420.77082375,19467,0.7430523449940926,0.07736168901217445,0.3614835362408178,0.3163815688087533,0.02532490882005445,0.01099296244927313,0.0003082139004469102,11.411558376482379,20.0,0.046012564540321335,0.0999940869700083,0.13074750642514812,0.44059649037947746
F2_CAP_MA60,vwap_0935_1030,7.0,10000000.0,0.09802041720814582,0.08397374370051747,0.5261417476354956,-0.4905598321334348,1.719808816538193,27198088.16538193,19464,0.7431154952733251,0.07752774352651048,0.3601520756267982,0.3183826551582409,0.025328812166050145,0.010994656802301685,0.00030826140567200987,11.745753272069061,20.0,0.045859852343742985,0.09999399830676624,0.13018226441169184,0.4399334441577977
F2_CAP_MA60,vwap_0935_1030,10.0,10000000.0,0.09463727774633252,0.08029102728414816,0.5076761361866059,-0.5044932480171826,1.6073441041777157,26073441.041777156,19440,0.7432098765432099,0.07854938271604939,0.35833333333333334,0.31965020576131686,0.02536008230452675,0.011008230452674897,0.00030864197530864197,12.248199631552504,20.0,0.04565986880731566,0.09999379847876283,0.12931351291820226,0.43892843432251477
F2_CAP_MA60,vwap_0935_1030,15.0,10000000.0,0.08826057252526821,0.0733861685138073,0.47296370658333936,-0.5302078217188333,1.407924355098816,24079243.55098816,19391,0.7420968490536847,0.07864473209220772,0.35428807178588007,0.32185034294260223,0.02542416585013666,0.011036047650972101,0.0003094218967562271,13.147542818761893,20.0,0.04518992278956244,0.09999347666207767,0.12777045569714776,0.4363965070883746
F2_CAP_MA60,vwap_0935_1030,20.0,10000000.0,0.08044167250148622,0.06497282308469354,0.43041532222069034,-0.5606983581390701,1.1839182737084148,21839182.73708415,19349,0.740348338415422,0.0809860974727376,0.34911364928420074,0.32378934311850743,0.025479352938136336,0.011060003100935448,0.00031009354488604064,14.122174108649196,20.0,0.04466250734933411,0.0999929739402696,0.12605074077376535,0.4339425849287289
F2_CAP_MA60,vwap_0935_1030,5.0,30000000.0,0.10227839943984149,0.08656732557249325,0.5122956083330732,-0.5763655506672494,1.80167096976206,84050129.0928618,21338,0.761505295716562,0.05858093542037679,0.5088105726872246,0.2058768394413722,0.023104320929796605,0.009982191395632205,0.0002811884900178086,14.274392672242135,20.0,0.06160358429002538,0.09999852920359271,0.2035403393269407,0.580577186413926
F2_CAP_MA60,vwap_0935_1030,7.0,30000000.0,0.10132390011271093,0.08552812115336739,0.5074918361727049,-0.5799632724478281,1.768601987569944,83058059.62709832,21339,0.7610478466657294,0.05862505272037115,0.5079432025868129,0.20605464173578894,0.0231032382023525,0.0100285861568021,0.0002811753128075355,14.475408203902827,20.0,0.061497323165085986,0.09999852006268817,0.2032135516433938,0.5804764181613749
F2_CAP_MA60,vwap_0935_1030,10.0,30000000.0,0.09973920689885224,0.08380457407871322,0.4995089579565492,-0.5857564716136864,1.7145464300514366,81436392.9015431,21301,0.7600582132294258,0.05826017557861133,0.5073470729073752,0.20623444908689734,0.02314445331205108,0.010046476691235153,0.00028167691657668653,14.811540378863409,20.0,0.06140884057341438,0.09999851124021701,0.20270771416672187,0.5802394509433297
F2_CAP_MA60,vwap_0935_1030,15.0,30000000.0,0.09647972391453757,0.08027029331893631,0.4831307419135238,-0.5972729024121928,1.6067232069217896,78201696.20765369,21286,0.7602179836512262,0.05919383632434464,0.5049328196936954,0.20807103260358922,0.02316076294277929,0.010053556328102979,0.0002818754110683078,15.369719364825727,20.0,0.06114529723750725,0.0999984556689722,0.20156909228609557,0.578629324907628
F2_CAP_MA60,vwap_0935_1030,20.0,30000000.0,0.09167912662887524,0.07509173961338078,0.459087839653138,-0.613544360633352,1.4558341513614712,73675024.54084414,21216,0.7590969079939668,0.059247737556561084,0.5023567119155354,0.20885180995475114,0.023237179487179488,0.010086726998491705,0.0002828054298642534,16.016659151260082,20.0,0.0608197419857224,0.09999838128122261,0.19984450344345817,0.5751875165643973
WideA,open_0935,7.0,1000000.0,0.11743162314318778,0.10331209523998397,0.589575994750494,-0.5294175308783804,2.387136244279743,3387136.244279743,18227,0.8857738519778351,0.23755966423437758,0.4655181873045482,0.22686124979426125,0.023755966423437757,0.14045097931639874,0.0003840456465682778,15.50428149960423,20.0,0.06397675272289426,0.09996880552873166,0.2827961930709476,0.7839012668824179
WideA,t2_open_0935,7.0,1000000.0,0.11540944623394855,0.09562655684905219,0.5032805129723286,-0.5283105365757543,2.105717056974279,3105717.0569742788,18225,0.8867489711934157,0.2283676268861454,0.47401920438957473,0.22809327846364882,0.023868312757201648,0.1324554183813443,0.0004938271604938272,15.598236507146412,20.0,0.0642097014408236,0.09997185276820864,0.27484559665183467,0.7977865620542005
WideA,tail_vwap_1430_1455,7.0,1000000.0,0.16755417122486221,0.15744588478502908,0.8110125806086903,-0.36979436689090395,5.137097050819296,6137097.050819296,14759,0.7368385391964225,0.0937732908733654,0.28755335727352804,0.36913069991191816,0.02933803103191273,0.007588590012873501,0.0014906158953858662,10.559626168224298,20.0,0.038454307073250045,0.09996717465627743,0.11074359243474119,0.4555516581015532
WideA,twap_0935_1030,7.0,1000000.0,0.17891810407701209,0.17197532337310073,0.8898102849871052,-0.3200048464046287,6.164578831930547,7164578.831930547,13936,0.675947187141217,0.10691733639494834,0.19252296211251435,0.3867680826636051,0.03107060849598163,0.013274971297359358,0.00021526980482204362,8.440061063795596,20.0,0.028232528336111017,0.09996264377334828,0.08388156616076278,0.39234153926979126
WideA,vwap_0935_1030,5.0,1000000.0,0.18197892553676065,0.1755334427451576,0.9044114424512668,-0.3179663633352957,6.43921353203537,7439213.53203537,13965,0.6744718940207662,0.10612244897959183,0.19262441818832796,0.38646616541353385,0.03100608664518439,0.013319011815252416,0.00021482277121374866,7.920051269726828,20.0,0.028262819014172623,0.0999616160613343,0.08405695781869962,0.39324136312961294
WideA,vwap_0935_1030,7.0,1000000.0,0.17789779777384487,0.17073326851345771,0.8838552832312827,-0.32126387767058406,6.070926946399013,7070926.9463990135,13971,0.6773316154892277,0.10736525660296328,0.1908238494023334,0.3904516498461098,0.030992770739388734,0.013313291818767448,0.00021473051320592657,8.390987090048913,20.0,0.028009790276882284,0.0999604190913983,0.08330952234833895,0.3921008577009929
WideA,vwap_0935_1030,10.0,1000000.0,0.17087607025675533,0.16250878540404456,0.8483117903242532,-0.32600336264833474,5.478647352640479,6478647.352640479,13944,0.6795754446356856,0.10527825588066551,0.18732071141709697,0.3973034997131383,0.031052782558806655,0.01333907056798623,0.0002151462994836489,9.112135299775568,20.0,0.027553972217563907,0.09995747111771583,0.08201994706025792,0.3865136404177581
WideA,vwap_0935_1030,15.0,1000000.0,0.15750910380918504,0.14699456891136475,0.780528946066886,-0.33875464950070555,4.483790598741246,5483790.598741245,13899,0.676739333765019,0.10763364270810849,0.1826030649687028,0.3958558169652493,0.03115332038276135,0.013238362472120296,0.0002158428663932657,10.432959767798113,20.0,0.026904191809365586,0.09995384486699453,0.07988600836172433,0.3803299835005439
WideA,vwap_0935_1030,20.0,1000000.0,0.14166410314101183,0.1288724725210033,0.7005209802491158,-0.3652795264902008,3.5004521287760735,4500452.128776073,13840,0.6805635838150289,0.10802023121387283,0.17680635838150288,0.40534682080924855,0.03128612716763006,0.013222543352601156,0.00021676300578034682,11.883596597812879,20.0,0.026215455858060382,0.09994961463462917,0.07754573793340347,0.37149031736338606
WideA,vwap_0935_1030,5.0,3000000.0,0.15133039059795136,0.14094913276695276,0.7668313987416513,-0.3335285344095318,4.135726029469499,15407178.088408496,14746,0.6988335819883358,0.08985487589854876,0.2945205479452055,0.32564763325647633,0.029363895293638954,0.012749220127492201,0.0002712600027126,10.238879368154384,20.0,0.03971358535976015,0.0999887251578834,0.12257196285137315,0.5043959006012778
WideA,vwap_0935_1030,7.0,3000000.0,0.14834191069130293,0.13751679719877385,0.7511887872670884,-0.3357923079685251,3.9472683598488176,14841805.079546452,14734,0.699199131261029,0.09216777521379123,0.29211347902809826,0.3267272974073571,0.02938781050631193,0.012759603637844442,0.00027148092846477533,10.624700956937799,20.0,0.03954861182697484,0.0999886578449905,0.12173786072909534,0.5004068930607648
WideA,vwap_0935_1030,10.0,3000000.0,0.1439846985276846,0.13252586022500856,0.7283459456458548,-0.34517425312561156,3.6845581047887315,14053674.314366195,14712,0.6989532354540511,0.09359706362153344,0.2895595432300163,0.3283713974986406,0.029431756389342034,0.01277868406742795,0.0002718868950516585,11.188226471691038,20.0,0.039291795329022966,0.09998823123600821,0.12034248026274799,0.4944636272246915
WideA,vwap_0935_1030,15.0,3000000.0,0.13555878958879966,0.12293653875859545,0.684319026432827,-0.36321293656811515,3.2154530340869343,12646359.102260802,14658,0.6962068495019784,0.09209987720016373,0.284690953745395,0.33039978168918,0.029540182835311776,0.012689316414244782,0.0002728885250375222,12.188608355876164,20.0,0.03865372369011157,0.09998739480087193,0.11800451986322538,0.4873087556211365
WideA,vwap_0935_1030,20.0,3000000.0,0.124529515103213,0.11054161464218493,0.6274735397050822,-0.3832268604547965,2.673072563280104,11019217.689840311,14594,0.6915855831163492,0.09154447033027271,0.2790187748389749,0.3319857475674935,0.029669727285185694,0.012813484993833082,0.0002740852405097985,13.303213154321918,20.0,0.03794074796330744,0.09998593962980615,0.11529804278162752,0.4785144831837113
WideA,vwap_0935_1030,5.0,5000000.0,0.13918337620710078,0.1276486956670395,0.7128679363130165,-0.36474388767862465,3.4402853180239736,22201426.59011987,15103,0.715553201350725,0.0841554658014964,0.3433092763027213,0.3014632854399788,0.028669800701847315,0.012447858041448719,0.00026484804343507914,11.297064777327936,20.0,0.04489868978370786,0.09999343279909326,0.1460936164359257,0.5635362756767289
WideA,vwap_0935_1030,7.0,5000000.0,0.13646362233337347,0.12456344485632598,0.6985528600066008,-0.3709924619730792,3.2918667437292983,21459333.718646493,15072,0.7127786624203821,0.0809447983014862,0.34209129511677283,0.3021496815286624,0.028728768577494693,0.012407112526539279,0.0002653927813163482,11.598036384637597,20.0,0.04462184703345477,0.09999332930582877,0.1452322326581231,0.5634777070462641
WideA,vwap_0935_1030,10.0,5000000.0,0.13211523753594334,0.11965103001669153,0.6757436814874168,-0.38003540491024723,3.064936640841287,20324683.204206433,15073,0.7110064353479731,0.0831951170967956,0.3392821601539176,0.3012008226630399,0.02872686260200358,0.012472633185165527,0.000265375174152458,12.093639192416239,20.0,0.044427089120574866,0.09999320014432776,0.1439647287358986,0.5596391257200403
WideA,vwap_0935_1030,15.0,5000000.0,0.1238126176534375,0.11033500442746669,0.6323633615554635,-0.39568131768453985,2.66460198712492,18323009.9356246,15058,0.7126444414928942,0.08440695975561163,0.33450657457829724,0.3068136538716961,0.028755478815247707,0.012485057776597157,0.0002656395271616417,12.985856241386813,20.0,0.04389377002962008,0.09999261162469543,0.1416418026053767,0.5511426812507798
WideA,vwap_0935_1030,20.0,5000000.0,0.11383277699406072,0.09925569617831487,0.5806210349047328,-0.421053890513025,2.2358097945292443,16179048.972646222,15026,0.7137628111273792,0.0853853320910422,0.3294289897510981,0.31165978969785707,0.02881671768933848,0.012511646479435645,0.0002662052442433116,13.982245506803464,20.0,0.043349425244761604,0.0999919708474566,0.1388546836441957,0.5394815386260171
WideA,vwap_0935_1030,5.0,10000000.0,0.11939400693527316,0.1063847507745388,0.6239317735945079,-0.3934177738057737,2.506064940219736,35060649.40219736,15689,0.7415386576582319,0.07113264070367774,0.41073363503091337,0.27280260054815475,0.027598954681624068,0.012046656893364777,0.0002549557014468736,12.639607493309546,20.0,0.05189181223297278,0.09999644369201705,0.1777159470919157,0.6462604414766175
WideA,vwap_0935_1030,7.0,10000000.0,0.1175577076376035,0.1043331450096967,0.6139925524269351,-0.40009690613043203,2.42623856288897,34262385.6288897,15674,0.7421207094551486,0.07171111394666327,0.40921270894474926,0.2747862702564757,0.027625366849559782,0.012058185530177365,0.00025519969376036747,12.910309278350516,20.0,0.05180127547270363,0.09999636698130852,0.1770225255562843,0.6452064433053791
WideA,vwap_0935_1030,10.0,10000000.0,0.11437400483807299,0.10078856945823533,0.5968361023333976,-0.4161612995464947,2.2922482909037774,32922482.909037773,15681,0.7433199413302723,0.07276321663159237,0.4067342643964033,0.2764492060455328,0.027613034882979403,0.012052802754926343,0.00025508577259103374,13.312585969738652,20.0,0.05153992262490811,0.09999617151229444,0.17584093819855856,0.6413198222899391
WideA,vwap_0935_1030,15.0,10000000.0,0.1082470203414413,0.09400870654147386,0.564042500806555,-0.444641991223079,2.0492870434167036,30492870.43416704,15652,0.7431638129312548,0.07296192179913111,0.4033989266547406,0.28041144901610016,0.027664196268847432,0.012075134168157423,0.0002555583950932788,14.047277739490006,20.0,0.05109229867100313,0.09999598324454731,0.1736698153638872,0.6335401277158231
WideA,vwap_0935_1030,20.0,10000000.0,0.1008064548984036,0.08582900622500422,0.5243196990050156,-0.4753782895472899,1.7781394803337989,27781394.803337988,15615,0.7396093499839898,0.0744156260006404,0.3993595901376881,0.2796669868715978,0.027729747038104387,0.012103746397694525,0.00025616394492475184,14.886563343250536,20.0,0.050647757645370814,0.0999956771042327,0.17109899522024585,0.6189090908062601
WideA,vwap_0935_1030,5.0,30000000.0,0.10895809025180742,0.09362589526750287,0.5423803537190195,-0.5649919035670476,2.0360733902186805,91082201.70656042,17199,0.7733589162160591,0.05628234199662771,0.5450898308041165,0.18303389731961162,0.025175882318739462,0.01098901098901099,0.00017442874585731728,15.171030743638717,20.0,0.06585196199198466,0.0999989128465301,0.25956587025336647,0.799718413696782
WideA,vwap_0935_1030,7.0,30000000.0,0.1083899473793151,0.0930031359213852,0.5395417916960384,-0.5665306883385399,2.0146897891441653,90440693.67432496,17190,0.773240255962769,0.05654450261780105,0.5452006980802793,0.18266433973240256,0.025189063408958698,0.01099476439790576,0.00017452006980802793,15.340362560118386,20.0,0.0658483504637121,0.0999989128624388,0.2593369891161873,0.7992391056931675
WideA,vwap_0935_1030,10.0,30000000.0,0.10747051614638786,0.09199651982330659,0.5349511535565838,-0.5692656660998313,1.9804183642605206,89412550.92781562,17181,0.7734706943716897,0.05541004598102555,0.5443222164018392,0.18473895582329317,0.025202258308596705,0.011000523834468309,0.00017461148943600488,15.591995809969807,20.0,0.06571581741609447,0.09999890270378846,0.2589435306300394,0.798486813039275
WideA,vwap_0935_1030,15.0,30000000.0,0.10522633828045393,0.08953961972599833,0.5237081804993632,-0.5759717980182846,1.8982689075069228,86948067.22520769,17165,0.7716283134284883,0.055927759976696766,0.5427905621905039,0.18339644625691814,0.025225750072822604,0.011010777745412176,0.0001747742499271774,16.04603517432891,20.0,0.06558945789457858,0.09999889469389409,0.2579741409247584,0.7973841378015267
WideA,vwap_0935_1030,20.0,30000000.0,0.10166241582951509,0.08564966093390813,0.5058727310200681,-0.5875568977373099,1.7724509407773876,83173528.22332163,17136,0.7698412698412699,0.05631419234360411,0.5410247432306255,0.18242296918767506,0.02526844070961718,0.011029411764705883,0.00017507002801120448,16.57940139756354,20.0,0.06536752894961691,0.09999888076986195,0.2563171527493321,0.7949643170065962
